,id,creation_time,timestamp,packet_type,psn,module,component,parameter
648,1104720725,2021-08-17 02:50:06,2021-08-17 02:49:31,3,249,27,2,2
649,1104720689,2021-08-17 02:50:05,2021-08-17 02:49:31,3,248,27,8,5
650,1104720615,2021-08-17 02:50:03,2021-08-17 02:49:01,3,246,27,2,2
651,1104720546,2021-08-17 02:50:01,2021-08-17 02:49:01,3,245,28,2,2
652,1104720515,2021-08-17 02:50:00,2021-08-17 02:49:01,3,244,28,8,5
653,1104720488,2021-08-17 02:49:59,2021-08-17 02:49:01,3,243,27,8,5
654,1104720418,2021-08-17 02:49:56,2021-08-17 02:48:14,3,241,28,2,2
655,1104720341,2021-08-17 02:49:54,2021-08-17 02:48:14,3,240,28,2,2
656,1104720250,2021-08-17 02:49:52,2021-08-17 02:47:14,3,238,27,2,2
657,1104720213,2021-08-17 02:49:51,2021-08-17 02:47:14,3,237,28,2,2
658,1104720181,2021-08-17 02:49:50,2021-08-17 02:47:14,3,236,28,2,2
659,1104714092,2021-08-17 02:46:47,2021-08-17 02:46:06,3,231,28,2,2
660,1104714042,2021-08-17 02:46:45,2021-08-17 02:46:06,3,230,27,2,2
661,1104714007,2021-08-17 02:46:44,2021-08-17 02:46:06,3,229,28,2,2
662,1104713907,2021-08-17 02:46:41,2021-08-17 02:45:27,3,227,27,2,2
663,1104713879,2021-08-17 02:46:40,2021-08-17 02:45:27,3,226,28,2,2
664,1104713851,2021-08-17 02:46:39,2021-08-17 02:45:27,3,225,27,2,2
665,1104713823,2021-08-17 02:46:38,2021-08-17 02:45:27,3,224,28,2,2
666,1104713750,2021-08-17 02:46:36,2021-08-17 02:45:27,3,223,27,2,2
667,1104713701,2021-08-17 02:46:35,2021-08-17 02:45:27,3,222,28,2,2
668,1104713642,2021-08-17 02:46:33,2021-08-17 02:44:47,3,220,27,2,2
669,1104713605,2021-08-17 02:46:31,2021-08-17 02:44:47,3,219,27,2,2
670,1104713535,2021-08-17 02:46:29,2021-08-17 02:44:47,3,233,28,2,2
671,1104710419,2021-08-17 02:44:53,2021-08-17 02:44:47,3,216,28,2,2
672,1104710380,2021-08-17 02:44:52,2021-08-17 02:44:47,3,215,28,2,2
673,1104710014,2021-08-17 02:44:41,2021-08-17 02:44:07,3,212,27,2,2
674,1104709922,2021-08-17 02:44:39,2021-08-17 02:43:19,3,210,27,2,2
675,1104709882,2021-08-17 02:44:38,2021-08-17 02:43:19,3,209,28,2,2
676,1104709814,2021-08-17 02:44:36,2021-08-17 02:43:19,3,208,27,2,2
677,1104709782,2021-08-17 02:44:35,2021-08-17 02:43:19,3,207,28,2,2
678,1104709750,2021-08-17 02:44:34,2021-08-17 02:43:19,3,206,28,2,2
679,1104706763,2021-08-17 02:43:00,2021-08-17 02:42:45,3,202,27,2,2
680,1104706701,2021-08-17 02:42:58,2021-08-17 02:41:48,3,200,27,2,2
681,1104706676,2021-08-17 02:42:57,2021-08-17 02:41:48,3,199,28,2,2
682,1104706635,2021-08-17 02:42:56,2021-08-17 02:41:48,3,198,28,8,5
683,1104706550,2021-08-17 02:42:54,2021-08-17 02:41:48,3,197,27,2,2
684,1104706503,2021-08-17 02:42:53,2021-08-17 02:41:48,3,196,28,2,2
685,1104706461,2021-08-17 02:42:52,2021-08-17 02:41:48,3,195,28,2,2
686,1104703284,2021-08-17 02:41:15,2021-08-17 02:41:05,3,192,27,2,2
687,1104703191,2021-08-17 02:41:12,2021-08-17 02:40:24,3,190,27,2,2
688,1104703147,2021-08-17 02:41:11,2021-08-17 02:40:24,3,189,28,2,2
689,1104703091,2021-08-17 02:41:10,2021-08-17 02:40:24,3,188,27,2,2
690,1104702969,2021-08-17 02:41:06,2021-08-17 02:39:52,3,185,28,2,2
691,1104702935,2021-08-17 02:41:05,2021-08-17 02:39:52,3,184,28,2,2
692,1104702899,2021-08-17 02:41:04,2021-08-17 02:39:52,3,183,28,2,2
693,1104702875,2021-08-17 02:41:02,2021-08-17 02:39:52,3,182,27,2,2
694,1104702811,2021-08-17 02:41:00,2021-08-17 02:39:52,3,181,28,2,2
695,1104702774,2021-08-17 02:40:59,2021-08-17 02:39:52,3,180,27,2,2
696,1104702750,2021-08-17 02:40:58,2021-08-17 02:39:52,3,179,27,2,2
697,1104702699,2021-08-17 02:40:56,2021-08-17 02:39:19,3,177,27,2,2
698,1104702646,2021-08-17 02:40:54,2021-08-17 02:39:19,3,176,28,2,2
699,1104702603,2021-08-17 02:40:53,2021-08-17 02:39:19,3,175,27,2,2
700,1104702563,2021-08-17 02:40:52,2021-08-17 02:39:19,3,174,27,8,5
701,1104702538,2021-08-17 02:40:51,2021-08-17 02:39:19,3,173,28,2,2
702,1104702505,2021-08-17 02:40:50,2021-08-17 02:39:19,3,172,28,2,2
703,1104702413,2021-08-17 02:40:47,2021-08-17 02:38:33,3,170,27,2,2
704,1104702342,2021-08-17 02:40:45,2021-08-17 02:37:49,3,168,27,2,2
705,1104702296,2021-08-17 02:40:44,2021-08-17 02:37:49,3,167,28,2,2
706,1104702218,2021-08-17 02:40:42,2021-08-17 02:37:49,3,166,28,8,5
707,1104702173,2021-08-17 02:40:41,2021-08-17 02:37:49,3,165,27,2,2
708,1104702141,2021-08-17 02:40:40,2021-08-17 02:37:49,3,164,28,2,2
709,1104702105,2021-08-17 02:40:39,2021-08-17 02:37:49,3,163,28,2,2
710,1104701996,2021-08-17 02:40:36,2021-08-17 02:37:13,3,161,27,2,2
711,1104701966,2021-08-17 02:40:35,2021-08-17 02:37:13,3,160,27,8,5
712,1104701894,2021-08-17 02:40:33,2021-08-17 02:36:20,3,158,27,2,2
713,1104701853,2021-08-17 02:40:32,2021-08-17 02:36:20,3,157,28,2,2
714,1104701791,2021-08-17 02:40:30,2021-08-17 02:36:20,3,156,27,2,2
715,1104701762,2021-08-17 02:40:29,2021-08-17 02:36:20,3,155,28,2,2
716,1104701733,2021-08-17 02:40:28,2021-08-17 02:36:20,3,154,28,2,2
717,1104701698,2021-08-17 02:40:27,2021-08-17 02:36:20,3,153,27,8,5
718,1104693545,2021-08-17 02:35:53,2021-08-17 02:35:35,3,150,27,2,2
719,1104693506,2021-08-17 02:35:52,2021-08-17 02:35:35,3,149,27,8,5
720,1104693477,2021-08-17 02:35:51,2021-08-17 02:35:35,3,148,28,8,5
721,1104693394,2021-08-17 02:35:47,2021-08-17 02:34:58,3,145,27,2,2
722,1104693362,2021-08-17 02:35:46,2021-08-17 02:34:58,3,144,28,2,2
723,1104693325,2021-08-17 02:35:44,2021-08-17 02:34:58,3,143,27,2,2
724,1104693281,2021-08-17 02:35:43,2021-08-17 02:34:58,3,142,28,2,2
725,1104693243,2021-08-17 02:35:42,2021-08-17 02:34:58,3,141,28,2,2
726,1104693144,2021-08-17 02:35:39,2021-08-17 02:34:26,3,139,27,2,2
727,1104693111,2021-08-17 02:35:38,2021-08-17 02:34:26,3,138,27,8,5
728,1104693074,2021-08-17 02:35:37,2021-08-17 02:34:26,3,137,27,2,2
729,1104693037,2021-08-17 02:35:36,2021-08-17 02:34:26,3,136,27,2,2
730,1104692934,2021-08-17 02:35:33,2021-08-17 02:33:51,3,134,27,8,5
731,1104692892,2021-08-17 02:35:31,2021-08-17 02:33:51,3,133,28,8,5
732,1104690095,2021-08-17 02:33:59,2021-08-17 02:33:51,3,131,28,2,2
733,1104690051,2021-08-17 02:33:57,2021-08-17 02:33:51,3,130,28,8,5
734,1104689986,2021-08-17 02:33:55,2021-08-17 02:33:12,3,127,27,8,5
735,1104689952,2021-08-17 02:33:54,2021-08-17 02:33:12,3,126,28,2,2
736,1104689917,2021-08-17 02:33:53,2021-08-17 02:33:12,3,125,27,2,2
737,1104689846,2021-08-17 02:33:51,2021-08-17 02:33:12,3,124,27,8,5
738,1104689814,2021-08-17 02:33:50,2021-08-17 02:33:12,3,123,28,2,2
739,1104689736,2021-08-17 02:33:48,2021-08-17 02:32:33,3,121,28,8,5
740,1104689693,2021-08-17 02:33:47,2021-08-17 02:32:33,3,120,27,2,2
741,1104689630,2021-08-17 02:33:45,2021-08-17 02:32:33,3,119,28,2,2
742,1104689589,2021-08-17 02:33:44,2021-08-17 02:32:33,3,118,28,8,5
743,1104689542,2021-08-17 02:33:43,2021-08-17 02:32:33,3,117,27,2,2
744,1104689503,2021-08-17 02:33:41,2021-08-17 02:32:33,3,116,28,2,2
745,1104689476,2021-08-17 02:33:40,2021-08-17 02:32:33,3,115,28,2,2
746,1104686570,2021-08-17 02:32:05,2021-08-17 02:31:45,3,112,27,2,2
747,1104686540,2021-08-17 02:32:04,2021-08-17 02:31:45,3,111,27,8,5
748,1104686506,2021-08-17 02:32:03,2021-08-17 02:31:45,3,110,28,8,5
749,1104686416,2021-08-17 02:32:00,2021-08-17 02:31:10,3,108,27,2,2
750,1104686386,2021-08-17 02:31:59,2021-08-17 02:31:10,3,107,27,2,2
751,1104686351,2021-08-17 02:31:58,2021-08-17 02:31:10,3,106,28,2,2
752,1104686313,2021-08-17 02:31:57,2021-08-17 02:31:10,3,105,28,8,5
753,1104686250,2021-08-17 02:31:55,2021-08-17 02:31:10,3,103,27,8,5
754,1104686166,2021-08-17 02:31:52,2021-08-17 02:30:30,3,101,28,2,2
755,1104686132,2021-08-17 02:31:51,2021-08-17 02:30:30,3,100,28,2,2
756,1104686095,2021-08-17 02:31:50,2021-08-17 02:30:30,3,99,27,8,5
757,1104685993,2021-08-17 02:31:47,2021-08-17 02:30:00,3,97,28,8,5
758,1104685960,2021-08-17 02:31:46,2021-08-17 02:30:00,3,96,27,2,2
759,1104685929,2021-08-17 02:31:45,2021-08-17 02:30:00,3,95,27,8,5
760,1104685892,2021-08-17 02:31:44,2021-08-17 02:30:00,3,94,28,8,5
761,1104685788,2021-08-17 02:31:41,2021-08-17 02:29:23,3,92,27,2,2
762,1104685756,2021-08-17 02:31:40,2021-08-17 02:29:23,3,91,27,2,2
763,1104685722,2021-08-17 02:31:38,2021-08-17 02:29:23,3,90,28,2,2
764,1104685688,2021-08-17 02:31:37,2021-08-17 02:29:23,3,89,28,8,5
765,1104685624,2021-08-17 02:31:35,2021-08-17 02:29:23,3,88,28,2,2
766,1104685585,2021-08-17 02:31:34,2021-08-17 02:29:23,3,87,28,2,2
767,1104685510,2021-08-17 02:31:32,2021-08-17 02:28:42,3,85,27,8,5
768,1104685480,2021-08-17 02:31:31,2021-08-17 02:28:42,3,84,28,8,5
769,1104685409,2021-08-17 02:31:29,2021-08-17 02:28:42,3,83,27,2,2
770,1104685376,2021-08-17 02:31:27,2021-08-17 02:28:42,3,82,27,8,5
771,1104679901,2021-08-17 02:28:23,2021-08-17 02:28:06,3,79,28,8,5
772,1104679761,2021-08-17 02:28:18,2021-08-17 02:28:06,3,78,27,2,2
773,1104679730,2021-08-17 02:28:17,2021-08-17 02:28:06,3,77,28,2,2
774,1104679699,2021-08-17 02:28:15,2021-08-17 02:28:06,3,76,28,8,5
775,1104679526,2021-08-17 02:28:09,2021-08-17 02:28:06,3,75,27,2,2
776,1104679160,2021-08-17 02:27:57,2021-08-17 02:27:29,3,73,27,8,5
777,1104679067,2021-08-17 02:27:54,2021-08-17 02:27:29,3,72,28,2,2
778,1104679034,2021-08-17 02:27:53,2021-08-17 02:27:29,3,71,27,2,2
779,1104678959,2021-08-17 02:27:50,2021-08-17 02:27:29,3,70,28,2,2
780,1104678928,2021-08-17 02:27:49,2021-08-17 02:27:29,3,69,27,2,2
781,1104678884,2021-08-17 02:27:47,2021-08-17 02:27:29,3,68,27,2,2
782,1104678830,2021-08-17 02:27:45,2021-08-17 02:26:49,3,65,27,8,5
783,1104678800,2021-08-17 02:27:44,2021-08-17 02:26:49,3,64,28,8,5
784,1104678762,2021-08-17 02:27:43,2021-08-17 02:26:49,3,63,28,2,2
785,1104678693,2021-08-17 02:27:41,2021-08-17 02:26:49,3,62,28,8,5
786,1104678608,2021-08-17 02:27:39,2021-08-17 02:26:15,3,60,27,8,5
787,1104678569,2021-08-17 02:27:37,2021-08-17 02:26:15,3,59,28,2,2
788,1104678532,2021-08-17 02:27:36,2021-08-17 02:26:15,3,58,27,2,2
789,1104678474,2021-08-17 02:27:34,2021-08-17 02:26:15,3,57,27,8,5
790,1104678434,2021-08-17 02:27:33,2021-08-17 02:26:15,3,56,28,2,2
791,1104675351,2021-08-17 02:25:58,2021-08-17 02:25:30,3,53,28,8,5
792,1104675197,2021-08-17 02:25:53,2021-08-17 02:25:30,3,52,27,2,2
793,1104675144,2021-08-17 02:25:52,2021-08-17 02:25:30,3,51,28,2,2
794,1104675102,2021-08-17 02:25:51,2021-08-17 02:25:30,3,50,27,2,2
795,1104675046,2021-08-17 02:25:49,2021-08-17 02:25:30,3,49,27,8,5
796,1104675007,2021-08-17 02:25:48,2021-08-17 02:25:30,3,48,28,2,2
797,1104674969,2021-08-17 02:25:47,2021-08-17 02:25:30,3,47,28,2,2
798,1104674894,2021-08-17 02:25:44,2021-08-17 02:24:50,3,44,28,8,5
799,1104674822,2021-08-17 02:25:43,2021-08-17 02:24:50,3,43,27,8,5
800,1104674729,2021-08-17 02:25:40,2021-08-17 02:24:19,3,41,27,2,2
801,1104674674,2021-08-17 02:25:39,2021-08-17 02:24:19,3,40,27,8,5
802,1104674636,2021-08-17 02:25:38,2021-08-17 02:24:19,3,39,28,8,5
803,1104674561,2021-08-17 02:25:36,2021-08-17 02:24:19,3,38,28,8,5
804,1104674527,2021-08-17 02:25:35,2021-08-17 02:24:19,3,37,27,2,2
805,1104674501,2021-08-17 02:25:34,2021-08-17 02:24:19,3,36,28,2,2
806,1104674479,2021-08-17 02:25:33,2021-08-17 02:24:19,3,35,28,8,5
807,1104674450,2021-08-17 02:25:32,2021-08-17 02:24:19,3,34,27,2,2
808,1104671512,2021-08-17 02:23:54,2021-08-17 02:23:47,3,31,27,8,5
809,1104671473,2021-08-17 02:23:53,2021-08-17 02:23:47,3,30,28,2,2
810,1104671429,2021-08-17 02:23:52,2021-08-17 02:23:47,3,29,28,2,2
811,1104671136,2021-08-17 02:23:42,2021-08-17 02:23:09,3,25,28,8,5
812,1104671085,2021-08-17 02:23:41,2021-08-17 02:23:09,3,17,27,2,2
813,1104671041,2021-08-17 02:23:40,2021-08-17 02:23:09,3,16,27,8,5
814,1104670963,2021-08-17 02:23:38,2021-08-17 02:23:09,3,15,27,8,5
815,1104670888,2021-08-17 02:23:35,2021-08-17 02:22:34,3,13,28,8,5
816,1104670855,2021-08-17 02:23:34,2021-08-17 02:22:34,3,12,27,2,2
817,1104670825,2021-08-17 02:23:33,2021-08-17 02:22:34,3,11,28,2,2
818,1104670770,2021-08-17 02:23:30,2021-08-17 02:22:34,3,10,28,8,5
819,1104670739,2021-08-17 02:23:29,2021-08-17 02:22:34,3,9,27,2,2
820,1104670684,2021-08-17 02:23:27,2021-08-17 02:21:55,3,7,28,2,2
821,1104670636,2021-08-17 02:23:26,2021-08-17 02:21:55,3,6,28,2,2
822,1104670536,2021-08-17 02:23:24,2021-08-17 02:21:55,3,27,27,8,5
823,1104670447,2021-08-17 02:23:22,2021-08-17 02:21:19,3,24,27,2,2
824,1104670417,2021-08-17 02:23:21,2021-08-17 02:21:19,3,23,28,8,5
825,1104670392,2021-08-17 02:23:20,2021-08-17 02:21:19,3,22,27,2,2
826,1104670362,2021-08-17 02:23:19,2021-08-17 02:21:19,3,21,27,2,2
827,1104670296,2021-08-17 02:23:17,2021-08-17 02:20:46,3,19,28,2,2
828,1104667206,2021-08-17 02:21:35,2021-08-17 02:20:46,3,250,28,2,2
829,1104667176,2021-08-17 02:21:34,2021-08-17 02:20:46,3,249,28,8,5
830,1104667149,2021-08-17 02:21:32,2021-08-17 02:20:46,3,248,27,8,5
831,1104667103,2021-08-17 02:21:30,2021-08-17 02:20:46,3,247,28,2,2
832,1104667076,2021-08-17 02:21:29,2021-08-17 02:20:46,3,246,28,2,2
833,1104667034,2021-08-17 02:21:27,2021-08-17 02:20:05,3,244,27,2,2
834,1104667009,2021-08-17 02:21:26,2021-08-17 02:20:05,3,243,27,8,5
835,1104666948,2021-08-17 02:21:24,2021-08-17 02:20:05,3,242,27,8,5
836,1104666910,2021-08-17 02:21:23,2021-08-17 02:20:05,3,0,28,8,5
837,1104663997,2021-08-17 02:19:48,2021-08-17 02:19:33,3,238,28,8,5
838,1104663945,2021-08-17 02:19:46,2021-08-17 02:19:33,3,237,27,2,2
839,1104663914,2021-08-17 02:19:45,2021-08-17 02:19:33,3,236,28,2,2
840,1104663882,2021-08-17 02:19:43,2021-08-17 02:19:33,3,235,28,8,5
841,1104663852,2021-08-17 02:19:42,2021-08-17 02:19:33,3,234,27,2,2
842,1104663747,2021-08-17 02:19:39,2021-08-17 02:18:53,3,231,28,2,2
843,1104663713,2021-08-17 02:19:38,2021-08-17 02:18:53,3,230,27,2,2
844,1104663675,2021-08-17 02:19:37,2021-08-17 02:18:53,3,229,27,8,5
845,1104663648,2021-08-17 02:19:36,2021-08-17 02:18:53,3,228,28,2,2
846,1104663615,2021-08-17 02:19:35,2021-08-17 02:18:53,3,227,27,2,2
847,1104663553,2021-08-17 02:19:33,2021-08-17 02:18:53,3,226,27,2,2
848,1104663512,2021-08-17 02:19:32,2021-08-17 02:18:53,3,225,28,2,2
849,1104663488,2021-08-17 02:19:31,2021-08-17 02:18:53,3,224,28,8,5
850,1104663420,2021-08-17 02:19:29,2021-08-17 02:18:09,3,222,28,2,2
851,1104663374,2021-08-17 02:19:27,2021-08-17 02:18:09,3,221,28,2,2
852,1104663335,2021-08-17 02:19:25,2021-08-17 02:18:09,3,220,27,8,5
853,1104663293,2021-08-17 02:19:24,2021-08-17 02:18:09,3,219,28,8,5
854,1104660168,2021-08-17 02:17:48,2021-08-17 02:17:17,3,216,27,2,2
855,1104660117,2021-08-17 02:17:47,2021-08-17 02:17:17,3,215,27,8,5
856,1104659989,2021-08-17 02:17:43,2021-08-17 02:17:17,3,214,28,8,5
857,1104659935,2021-08-17 02:17:42,2021-08-17 02:17:17,3,210,27,2,2
858,1104659857,2021-08-17 02:17:40,2021-08-17 02:17:17,3,209,27,2,2
859,1104659806,2021-08-17 02:17:39,2021-08-17 02:17:17,3,208,28,2,2
860,1104659770,2021-08-17 02:17:38,2021-08-17 02:17:17,3,207,28,8,5
861,1104659695,2021-08-17 02:17:35,2021-08-17 02:16:39,3,205,28,2,2
862,1104659632,2021-08-17 02:17:33,2021-08-17 02:16:39,3,204,28,2,2
863,1104659597,2021-08-17 02:17:32,2021-08-17 02:16:39,3,203,27,8,5
864,1104659521,2021-08-17 02:17:30,2021-08-17 02:16:09,3,201,28,8,5
865,1104659489,2021-08-17 02:17:29,2021-08-17 02:16:09,3,200,27,2,2
866,1104659435,2021-08-17 02:17:27,2021-08-17 02:16:09,3,213,27,8,5
867,1104656501,2021-08-17 02:15:52,2021-08-17 02:15:24,3,196,28,8,5
868,1104656394,2021-08-17 02:15:48,2021-08-17 02:15:24,3,195,27,2,2
869,1104656351,2021-08-17 02:15:47,2021-08-17 02:15:24,3,194,28,2,2
870,1104656162,2021-08-17 02:15:41,2021-08-17 02:15:24,3,193,27,2,2
871,1104655866,2021-08-17 02:15:30,2021-08-17 02:15:24,3,192,28,2,2
872,1104655828,2021-08-17 02:15:28,2021-08-17 02:15:24,3,191,28,2,2
873,1104655551,2021-08-17 02:15:19,2021-08-17 02:14:52,3,189,27,2,2
874,1104655169,2021-08-17 02:15:07,2021-08-17 02:14:52,3,188,27,2,2
875,1104655130,2021-08-17 02:15:05,2021-08-17 02:14:52,3,187,27,2,2
876,1104655054,2021-08-17 02:15:03,2021-08-17 02:14:15,3,180,27,8,5
877,1104654993,2021-08-17 02:15:01,2021-08-17 02:14:15,3,179,28,8,5
878,1104654965,2021-08-17 02:15:00,2021-08-17 02:14:15,3,178,28,2,2
879,1104654922,2021-08-17 02:14:59,2021-08-17 02:14:15,3,177,28,8,5
880,1104654863,2021-08-17 02:14:56,2021-08-17 02:13:23,3,175,28,2,2
881,1104654800,2021-08-17 02:14:55,2021-08-17 02:13:23,3,174,28,2,2
882,1104654760,2021-08-17 02:14:53,2021-08-17 02:13:23,3,173,27,2,2
883,1104654707,2021-08-17 02:14:52,2021-08-17 02:13:23,3,185,27,2,2
884,1104654681,2021-08-17 02:14:51,2021-08-17 02:13:23,3,184,27,2,2
885,1104654619,2021-08-17 02:14:49,2021-08-17 02:12:40,3,182,27,8,5
886,1104650858,2021-08-17 02:12:56,2021-08-17 02:12:40,3,167,28,2,2
887,1104650823,2021-08-17 02:12:55,2021-08-17 02:12:40,3,166,28,8,5
888,1104650740,2021-08-17 02:12:52,2021-08-17 02:12:07,3,163,28,2,2
889,1104650681,2021-08-17 02:12:50,2021-08-17 02:12:07,3,162,27,2,2
890,1104650651,2021-08-17 02:12:49,2021-08-17 02:12:07,3,161,27,8,5
891,1104650618,2021-08-17 02:12:48,2021-08-17 02:12:07,3,160,28,2,2
892,1104650526,2021-08-17 02:12:46,2021-08-17 02:11:25,3,158,27,2,2
893,1104650463,2021-08-17 02:12:44,2021-08-17 02:11:25,3,157,28,2,2
894,1104650423,2021-08-17 02:12:43,2021-08-17 02:11:25,3,156,27,2,2
895,1104650375,2021-08-17 02:12:42,2021-08-17 02:11:25,3,155,28,2,2
896,1104650337,2021-08-17 02:12:41,2021-08-17 02:11:25,3,154,28,2,2
897,1104650231,2021-08-17 02:12:38,2021-08-17 02:10:46,3,152,27,8,5
898,1104650202,2021-08-17 02:12:36,2021-08-17 02:10:46,3,151,28,8,5
899,1104650171,2021-08-17 02:12:35,2021-08-17 02:10:46,3,150,27,2,2
900,1104650113,2021-08-17 02:12:33,2021-08-17 02:09:49,3,148,27,2,2
901,1104650071,2021-08-17 02:12:31,2021-08-17 02:09:49,3,147,28,2,2
902,1104650046,2021-08-17 02:12:30,2021-08-17 02:09:49,3,146,27,2,2
903,1104650022,2021-08-17 02:12:29,2021-08-17 02:09:49,3,145,28,2,2
904,1104649997,2021-08-17 02:12:28,2021-08-17 02:09:49,3,144,28,2,2
905,1104649963,2021-08-17 02:12:27,2021-08-17 02:09:49,3,143,27,8,5
906,1104649823,2021-08-17 02:12:23,2021-08-17 02:07:21,3,141,28,8,5
907,1104643721,2021-08-17 02:09:21,2021-08-17 02:07:21,3,139,27,2,2
908,1104643670,2021-08-17 02:09:19,2021-08-17 02:07:21,3,138,27,8,5
909,1104643389,2021-08-17 02:09:11,2021-08-17 02:07:20,3,135,27,2,2
910,1104643352,2021-08-17 02:09:10,2021-08-17 02:07:20,3,134,28,2,2
911,1104643313,2021-08-17 02:09:08,2021-08-17 02:07:20,3,133,27,2,2
912,1104643197,2021-08-17 02:09:05,2021-08-17 02:07:19,3,131,28,2,2
913,1104643167,2021-08-17 02:09:04,2021-08-17 02:07:19,3,130,28,2,2
914,1104643134,2021-08-17 02:09:03,2021-08-17 02:07:19,3,129,27,2,2
915,1104643105,2021-08-17 02:09:02,2021-08-17 02:07:19,3,128,28,8,5
916,1104643060,2021-08-17 02:09:00,2021-08-17 02:07:19,3,127,27,2,2
917,1104643036,2021-08-17 02:08:59,2021-08-17 02:07:19,3,126,27,2,2
918,1104642970,2021-08-17 02:08:56,2021-08-17 02:07:18,3,124,27,8,5
919,1104639895,2021-08-17 02:07:23,2021-08-17 02:07:18,3,122,28,2,2
920,1104639859,2021-08-17 02:07:22,2021-08-17 02:07:18,3,121,28,8,5
921,1104639277,2021-08-17 02:07:05,2021-08-17 02:06:45,3,119,28,2,2
922,1104639224,2021-08-17 02:07:03,2021-08-17 02:06:45,3,118,27,2,2
923,1104639176,2021-08-17 02:07:02,2021-08-17 02:06:45,3,117,27,8,5
924,1104639134,2021-08-17 02:07:00,2021-08-17 02:06:45,3,116,28,2,2
925,1104639066,2021-08-17 02:06:58,2021-08-17 02:06:13,3,113,27,2,2
926,1104638993,2021-08-17 02:06:56,2021-08-17 02:06:13,3,112,28,2,2
927,1104638947,2021-08-17 02:06:55,2021-08-17 02:06:13,3,111,27,2,2
928,1104638895,2021-08-17 02:06:53,2021-08-17 02:06:13,3,110,27,8,5
929,1104638851,2021-08-17 02:06:52,2021-08-17 02:06:13,3,109,28,2,2
930,1104638820,2021-08-17 02:06:51,2021-08-17 02:06:13,3,108,28,2,2
931,1104638735,2021-08-17 02:06:48,2021-08-17 02:05:33,3,106,28,8,5
932,1104638710,2021-08-17 02:06:47,2021-08-17 02:05:33,3,105,27,2,2
933,1104638677,2021-08-17 02:06:46,2021-08-17 02:05:33,3,104,27,8,5
934,1104635766,2021-08-17 02:05:11,2021-08-17 02:05:00,3,101,27,2,2
935,1104635728,2021-08-17 02:05:10,2021-08-17 02:05:00,3,100,28,2,2
936,1104635694,2021-08-17 02:05:08,2021-08-17 02:05:00,3,99,28,8,5
937,1104635523,2021-08-17 02:05:04,2021-08-17 02:05:00,3,98,27,2,2
938,1104635025,2021-08-17 02:04:47,2021-08-17 02:04:22,3,96,28,2,2
939,1104634995,2021-08-17 02:04:46,2021-08-17 02:04:22,3,95,27,2,2
940,1104634943,2021-08-17 02:04:44,2021-08-17 02:04:22,3,94,27,8,5
941,1104634899,2021-08-17 02:04:42,2021-08-17 02:04:22,3,93,28,2,2
942,1104634862,2021-08-17 02:04:41,2021-08-17 02:04:22,3,89,27,2,2
943,1104634827,2021-08-17 02:04:40,2021-08-17 02:04:22,3,88,27,2,2
944,1104634737,2021-08-17 02:04:37,2021-08-17 02:03:41,3,86,27,8,5
945,1104634708,2021-08-17 02:04:36,2021-08-17 02:03:41,3,85,28,8,5
946,1104634686,2021-08-17 02:04:35,2021-08-17 02:03:41,3,84,28,2,2
947,1104634662,2021-08-17 02:04:34,2021-08-17 02:03:41,3,83,28,8,5
948,1104634594,2021-08-17 02:04:31,2021-08-17 02:03:07,3,81,27,8,5
949,1104634571,2021-08-17 02:04:30,2021-08-17 02:03:07,3,80,28,2,2
950,1104634544,2021-08-17 02:04:29,2021-08-17 02:03:07,3,79,27,2,2
951,1104634516,2021-08-17 02:04:28,2021-08-17 02:03:07,3,78,27,8,5
952,1104634465,2021-08-17 02:04:26,2021-08-17 02:03:07,3,92,28,2,2
953,1104631599,2021-08-17 02:02:52,2021-08-17 02:02:27,3,74,27,2,2
954,1104631563,2021-08-17 02:02:51,2021-08-17 02:02:27,3,73,28,2,2
955,1104631454,2021-08-17 02:02:47,2021-08-17 02:02:27,3,72,27,2,2
956,1104631415,2021-08-17 02:02:46,2021-08-17 02:02:27,3,71,28,2,2
957,1104631376,2021-08-17 02:02:45,2021-08-17 02:02:27,3,70,28,2,2
958,1104631285,2021-08-17 02:02:42,2021-08-17 02:01:49,3,68,28,8,5
959,1104631215,2021-08-17 02:02:40,2021-08-17 02:01:49,3,67,27,8,5
960,1104631179,2021-08-17 02:02:39,2021-08-17 02:01:49,3,63,28,8,5
961,1104631154,2021-08-17 02:02:38,2021-08-17 02:01:49,3,62,27,2,2
962,1104631113,2021-08-17 02:02:36,2021-08-17 02:01:49,3,61,27,8,5
963,1104631016,2021-08-17 02:02:33,2021-08-17 02:01:12,3,59,27,2,2
964,1104630982,2021-08-17 02:02:32,2021-08-17 02:01:12,3,58,28,2,2
965,1104630949,2021-08-17 02:02:31,2021-08-17 02:01:12,3,57,28,8,5
966,1104630923,2021-08-17 02:02:29,2021-08-17 02:01:12,3,56,27,2,2
967,1104630830,2021-08-17 02:02:26,2021-08-17 02:00:30,3,54,28,2,2
968,1104630787,2021-08-17 02:02:25,2021-08-17 02:00:30,3,53,27,2,2
969,1104630740,2021-08-17 02:02:24,2021-08-17 02:00:30,3,52,27,8,5
970,1104630699,2021-08-17 02:02:22,2021-08-17 02:00:30,3,51,28,2,2
971,1104630656,2021-08-17 02:02:21,2021-08-17 02:00:30,3,50,27,2,2
